"Subject","Task","Language","Trial","Score","ItemID","Comment","Descr","LangOrder"
24,"kategori","L1",21,1,11,"","1. knapp 2. rostat bröd 3. pizza","L1-L2"
24,"kategori","L1",22,1,23,"","1. ficklampa 2. flöjt 3. piano","L1-L2"
24,"kategori","L1",23,1,5,"","1. päron 2. rostat bröd 3. tv-skärm","L1-L2"
24,"kategori","L1",24,1,0,"","1. banan 2. kokosnöt 3. bowlingklot","L1-L2"
24,"form","L2",1,0,2,"","1. bowling ball 2. pear 3. orange","L1-L2"
24,"form","L2",2,1,8,"","1. drum 2. cake 3. pear","L1-L2"
24,"form","L2",3,1,22,"","1. hourglass 2. piano 3. violin","L1-L2"
24,"form","L2",4,1,1,"","1. tennis racket 2. apple 3. bowling ball","L1-L2"
24,"form","L2",5,0,17,"","1. paintbrush 2. flute 3. violin","L1-L2"
24,"form","L2",6,1,3,"","1. button 2. cucumber slice 3. toast","L1-L2"
24,"form","L2",7,1,11,"","1. button 2. toast 3. pizza pie","L1-L2"
24,"form","L2",8,1,15,"","1. lamp 2. flashlight 3. clarinet","L1-L2"
24,"form","L2",9,1,16,"","1. paint can 2. paintbrush 3. banana","L1-L2"
24,"form","L2",10,1,5,"","1. pear 2. toast 3. TV screen","L1-L2"
24,"form","L2",11,1,20,"","1. banana 2. soccerball 3. orange","L1-L2"
24,"form","L2",12,0,7,"","1. flute 2. paint can 3. drum","L1-L2"
24,"form","L2",13,1,10,"","1. wall clock 2. pizza pie 3. coconut","L1-L2"
24,"form","L2",14,1,21,"","1. hourglass 2. button 3. wall clock","L1-L2"
24,"form","L2",15,1,19,"","1. apple 2. tennis racket 3. soccerball","L1-L2"
24,"form","L2",16,1,13,"","1. bamboo 2. flute 3. trumpet","L1-L2"
24,"form","L2",17,1,4,"","1. cucumber slice 2. wall clock 3. TV screen","L1-L2"
24,"form","L2",18,0,14,"","1. pear 2. drum 3. violin","L1-L2"
24,"form","L2",19,1,18,"","1. flute 2. banana 3. apple","L1-L2"
24,"form","L2",20,1,0,"","1. bowling ball 2. banana 3. coconut","L1-L2"
24,"form","L2",21,1,12,"","1. comb 2. hairspray 3. soda can","L1-L2"
24,"form","L2",22,1,23,"","1. flashlight 2. flute 3. piano","L1-L2"
24,"form","L2",23,1,6,"","1. clarinet 2. pear 3. banana","L1-L2"
24,"form","L2",24,1,9,"","1. flashlight 2. cake 3. banana","L1-L2"
24,"kategori","L2",1,1,13,"","1. bamboo 2. flute 3. trumpet","L1-L2"
24,"kategori","L2",2,1,21,"","1. hourglass 2. button 3. wall clock","L1-L2"
24,"kategori","L2",3,1,22,"","1. hourglass 2. piano 3. violin","L1-L2"
24,"kategori","L2",4,1,20,"","1. banana 2. soccerball 3. orange","L1-L2"
24,"kategori","L2",5,1,16,"","1. paint can 2. paintbrush 3. banana","L1-L2"
24,"kategori","L2",6,1,17,"","1. flute 2. paintbrush 3. violin","L1-L2"
24,"kategori","L2",7,1,7,"","1. flute 2. paint can 3. drum","L1-L2"
24,"kategori","L2",8,1,3,"","1. button 2. cucumber slice 3. toast","L1-L2"
24,"kategori","L2",9,1,4,"","1. wall clock 2. cucumber slice 3. TV screen","L1-L2"
24,"kategori","L2",10,1,9,"","1. cake 2. banana 3. flashlight","L1-L2"
24,"kategori","L2",11,1,2,"","1. bowling ball 2. pear 3. orange","L1-L2"
24,"kategori","L2",12,1,10,"","1. wall clock 2. pizza pie 3. coconut","L1-L2"
24,"kategori","L2",13,1,11,"","1. button 2. toast 3. pizza pie","L1-L2"
24,"kategori","L2",14,1,18,"","1. flute 2. banana 3. apple","L1-L2"
24,"kategori","L2",15,1,5,"","1. pear 2. toast 3. TV screen","L1-L2"
24,"kategori","L2",16,1,14,"","1. pear 2. drum 3. violin","L1-L2"
24,"kategori","L2",17,1,1,"","1. tennis racket 2. apple 3. bowling ball","L1-L2"
24,"kategori","L2",18,1,15,"","1. lamp 2. flashlight 3. clarinet","L1-L2"
24,"kategori","L2",19,1,0,"","1. bowling ball 2. banana 3. coconut","L1-L2"
24,"kategori","L2",20,1,6,"","1. clarinet 2. pear 3. banana","L1-L2"
24,"kategori","L2",21,1,8,"","1. drum 2. cake 3. pear","L1-L2"
24,"kategori","L2",22,1,19,"","1. apple 2. tennis racket 3. soccerball","L1-L2"
24,"kategori","L2",23,1,12,"","1. comb 2. hairspray 3. soda can","L1-L2"
24,"kategori","L2",24,1,23,"","1. flute 2. piano 3. flashlight","L1-L2"
